cruiseid,cruise,station,beginlon,beginlat,begindatetime,stratum,UROPHYCIS CHUSS,COTTIDAE,POLYMETME THAEOCORYLA,SCORPAENIDAE,HEMITRIPTERUS AMERICANUS,CLUPEA HARENGUS,SQUALUS ACANTHIAS,POMATOMUS SALTATRIX,UROPHYCIS REGIA,SYNODUS FOETENS,CENTROPRISTIS STRIATA,LEIOSTOMUS XANTHURUS,HEMANTHIAS AUREORUBENS,PSEUDOPLEURONECTES AMERICANUS,DECAPTERUS PUNCTATUS,NEZUMIA BAIRDI,PAGRUS SEDECIM,ARGENTINA STRIATA,CHLOROPHTHALMUS AGASSIZI,LEUCORAJA GARMANI,CYCLOPTERIDAE,LOLIGO PEALEII,ALOSA SAPIDISSIMA,MACROURIDAE,STOLOTEUTHIS LEUCOPTERA,ANCHOA MITCHILLI,OPHIDIIDAE,ILLEX ILLECEBROSUS,PARALEPIDAE,GADELLA IMBERBIS,ETROPUS MICROSTOMUS,GYMNURA ALTAVELA,SERRANUS ATROBRANCHUS,BELLATOR EGRETTA,SYNODONTIDAE,MYXINE GLUTINOSA,CANCER BOREALIS,LAEMONEMA BARBATULUM,PERISTEDION MINIATUM,PORICHTHYS PLECTRODON,ACIPENSER OXYRHYNCHUS,MAUROLICUS WEITZMANI,ALOSA AESTIVALIS,EPIGONUS PANDIONIS,BRAMA BRAMA,LOPHIUS GASTROPHYSUS,TRASH SPECIES IN CATCH,CANCRIDAE,MICROPOGONIAS UNDULATUS,AMMODYTES DUBIUS,STROMATEIDAE,DASYATIS SAY,CRUSTACEA SHRIMP,MACROZOARCES AMERICANUS,OVALIPES STEPHENSONI,CEPHALOPODA,HIPPOGLOSSOIDES PLATESSOIDES,ANCYLOPSETTA QUADROCELLATA,TRIGLIDAE,PETROMYZON MARINUS,SELACHIMORPHA,LEUCORAJA ERINACEA,TRICHIURUS LEPTURUS,GOBIIDAE,LEUCORAJA OCELLATA,ANTHIAS NICHOLSI,PARALICHTHYS DENTATUS,ANTIGONIA CAPROS,ARGENTINA SILUS,LIMANDA FERRUGINEA,OPHIDION MARGINATUM,CHIONOECETES OPILIO,AMBLYRAJA RADIATA,LEPOPHIDIUM PROFUNDORUM,LIMULUS POLYPHEMUS,STENOTOMUS CHRYSOPS,UNKNOWN 03,POLLACHIUS VIRENS,PRIONOTUS RUBIO,PARASUDIS TRUCULENTA,SYMPHURUS PLAGIUSA,MALACORAJA SENTA,POLYMIXIA LOWEI,OPHICHTHUS PUNCTICEPS,UNKNOWN 01,PENAEUS SP,CITHARICHTHYS SP,PARALICHTHYS SQUAMILENTUS,OCTOPUS VULGARIS,ETMOPTERUS GRACILISPINIS,GERYON QUINQUEDENS,BROSME BROSME,CARCHARIAS TAURUS,CRYPTACANTHODES MACULATUS,PRIONOTUS EVOLANS,DIBRANCHUS ATLANTICUS,LITHODES MAJA,BATHYPOLYPUS ARCTICUS,CANCER IRRORATUS,MORONE SAXATILIS,ULVARIA SUBBIFURCATA,ASPIDOPHOROIDES MONOPTERYGIUS,PRIONOTUS ALATUS,MYOXOCEPHALUS AENAEUS,PLACOPECTEN MAGELLANICUS,OSMERUS MORDAX,MENIDIA MENIDIA,GASTEROSTEUS ACULEATUS,HOMARUS AMERICANUS,UROPHYCIS CHESTERI,ARTEDIELLUS SP,UNKNOWN 02,CITHARICHTHYS ARCTIFRONS,HELICOLENUS DACTYLOPTERUS,MONOLENE SESSILICAUDA,ABRALIA VERANYI,ANCYLOPSETTA DILECTA,DIPTURUS LAEVIS,CHLAMYS ISLANDICA,SYMPHURUS SP,ANARHICHAS LUPUS,STOMIAS BOA,STOMATOPODA,SICYONIA BREVIROSTRIS,HOPLOSTETHUS MEDITERRANEUS,TRACHURUS LATHAMI,LOPHIUS AMERICANUS,LUMPENUS LUMPRETAEFORMIS,SPHOEROIDES MACULATUS,PRIONOTUS CAROLINUS,CAPROIDAE,OPHICHTHIDAE,TORPEDO NOBILIANA,PLEOTICUS ROBUSTUS,MELANOSTIGMA ATLANTICUM,ALOSA PSEUDOHARENGUS,BENTHODESMUS SIMONYI,PRIONOTUS OPHRYAS,MENTICIRRHUS AMERICANUS,ZENOPSIS CONCHIFERA,GADUS MORHUA,ENCHELYOPUS CIMBRIUS,MELANOGRAMMUS AEGLEFINUS,LYCENCHELYS VERRILLI,STERNOPTYCHIDAE,LAGOCEPHALUS LAEVIGATUS,MAJIDAE,UROPHYCIS TENUIS,CYCLOPTERUS LUMPUS,UROPHYCIS SP,MYOXOCEPHALUS OCTODECEMSPINOSUS,PORTUNIDAE,MUSTELUS CANIS,PEPRILUS TRIACANTHUS,MALACOCEPHALUS OCCIDENTALIS,DASYATIS CENTROURA,ANTIMORA ROSTRATA,CONGRIDAE,SCOMBER SCOMBRUS,TAUTOGOLABRUS ADSPERSUS,CYNOSCION REGALIS,MERLUCCIUS ALBIDUS,LIPARIS ATLANTICUS,BOTHIDAE,GLYPTOCEPHALUS CYNOGLOSSUS,HIPPOGLOSSUS HIPPOGLOSSUS,LARIMUS FASCIATUS,HALIEUTICHTHYS ACULEATUS,FOETOREPUS AGASSIZI,NEMICHTHYS SCOLOPACEUS,CENTROPRISTIS OCYURUS,PARALICHTHYS OBLONGUS,TRIGLOPS MURRAYI,SYNGNATHIDAE,OVALIPES OCELLATUS,SEPIOLIDAE,MENTICIRRHUS SAXATILIS,SEBASTES FASCIATUS,SQUATINA DUMERIL,CHAULIODUS DANAE,RAJA EGLANTERIA,SYACIUM PAPILLOSUM,ANTENNARIUS RADIOSUS,GALATHEIDAE,CHAULIODUS SLOANI,SAURIDA NORMANI,RHIZOPRIONODON TERRAENOVAE,SYNAGROPS SPINOSUS,BAIRDIELLA CHRYSOURA,XENOLEPIDICHTHYS DALGLEISHI,ETROPUS SP,SCOPHTHALMUS AQUOSUS,MERLUCCIUS BILINEARIS,SCYLIORHINUS RETIFER,BEMBROPS GOBIOIDES,OPHIDION HOLBROOKI,ACANTHOCARPUS ALEXANDRI,MYCTOPHIDAE,MACRORHAMPHOSUS SCOLOPAX
HB201102,201102,44,-75.520005,34.814735,08/03/2011-17:17:21,8510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201102,201102,96,-73.222523,39.270922,13/03/2011-04:17:43,1740,7,0,0,0,0,102,71,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,111,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,39,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
HB201102,201102,301,-66.867267,43.742788,26/04/2011-09:25:32,1340,6,0,0,0,2,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,6,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0
HB201102,201102,119,-71.811785,39.90536,15/03/2011-11:20:19,1030,173,0,0,0,0,1,67,0,11,0,10,0,0,0,0,0,0,0,1,0,0,473,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,5,0,0,0,0,1,0,0,3,8,0,0,12,0,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,2,0,0,0,0,0
HB201102,201102,196,-70.277032,40.901115,30/03/2011-12:08:52,1090,0,0,0,0,0,7984,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0
HB201102,201102,337,-69.533397,43.070495,07/05/2011-00:34:34,1370,62,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,30,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465,0,0,0,0,0,0
HB201102,201102,205,-68.436242,40.906687,07/04/2011-16:59:29,1190,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
HB201102,201102,250,-69.570447,41.501578,12/04/2011-18:10:12,1250,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201102,201102,243,-68.407722,41.296243,11/04/2011-15:48:44,1200,1,0,0,0,2,40,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,40,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
HB201102,201102,51,-75.094947,36.166657,09/03/2011-09:40:06,1610,0,0,0,0,0,22,47,0,2498,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0
HB201102,201102,362,-70.169943,42.549092,09/05/2011-18:39:25,1260,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201102,201102,244,-68.510962,41.439567,11/04/2011-18:06:07,1230,1,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,9,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
HB201102,201102,3,-73.763462,38.436338,03/03/2011-20:46:11,1700,0,0,0,0,0,1384,723,0,2,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,914,1,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
HB201102,201102,39,-76.080303,34.796847,08/03/2011-03:53:40,8500,0,0,0,1,0,0,0,0,1403,0,0,0,0,0,0,0,0,0,0,0,0,866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201102,201102,286,-66.262137,42.105833,24/04/2011-13:58:04,1210,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,194,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HB201102,201102,273,-67.156942,42.027035,22/04/2011-15:20:08,1200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HB201102,201102,114,-72.800113,39.647252,14/03/2011-22:47:21,1020,3,0,0,0,0,158,520,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1,0,0,0,0,1,0,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0
HB201102,201102,12,-74.614302,37.68888,04/03/2011-18:43:45,1660,0,0,0,0,0,0,1251,0,7,0,0,0,0,0,0,0,0,0,0,1,0,297,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HB201102,201102,138,-72.377777,40.812223,22/03/2011-04:21:24,3050,3,0,0,0,0,5,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,207,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
HB201102,201102,214,-67.420062,40.467913,08/04/2011-15:13:05,1150,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0,0,0,0,0
HB201102,201102,7,-73.996352,38.017873,04/03/2011-07:05:21,1710,0,0,0,0,0,0,39,0,15,0,24,0,0,0,0,0,0,0,0,6,0,270,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0
HB201102,201102,307,-67.168798,44.255693,26/04/2011-23:34:01,1351,6,0,0,0,0,6,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0
HB201102,201102,287,-66.38201,42.069643,24/04/2011-16:02:02,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,196,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HB201102,201102,129,-71.549533,40.197335,16/03/2011-11:39:51,1060,14,0,0,0,0,55,90,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,0,0,0,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,368,0,0,0,0,0,0
HB201102,201102,9,-74.416158,37.858425,04/03/2011-11:20:23,1700,0,0,0,0,0,269,917,0,76,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,2214,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
